x,y,u,v,p
0.179688,0.0546875,-0.0161344,0.00293315,-0.170458
0.195312,0.0546875,-0.0180874,0.00293835,-0.170369
0.210938,0.0546875,-0.0200112,0.00295253,-0.170307
0.226562,0.0546875,-0.0219659,0.00295753,-0.170209
0.242188,0.0546875,-0.023901,0.00296669,-0.170123
0.257812,0.0546875,-0.0258514,0.00296799,-0.170011
0.273438,0.0546875,-0.0277843,0.00296789,-0.169902
0.289062,0.0546875,-0.0297176,0.00295806,-0.169772
0.304688,0.0546875,-0.0316275,0.00294101,-0.169639
0.320312,0.0546875,-0.0335202,0.00291046,-0.169489
0.335938,0.0546875,-0.0353755,0.00286651,-0.169332
0.351562,0.0546875,-0.0371908,0.00280397,-0.169159
0.367188,0.0546875,-0.0389468,0.00272143,-0.168976
0.382812,0.0546875,-0.0406337,0.00261435,-0.168777
0.398438,0.0546875,-0.042231,0.0024806,-0.168568
0.414062,0.0546875,-0.0437234,0.00231632,-0.168343
0.429688,0.0546875,-0.0450887,0.00211942,-0.168107
0.445312,0.0546875,-0.0463076,0.00188716,-0.167856
0.460938,0.0546875,-0.0473566,0.00161839,-0.167593
0.476562,0.0546875,-0.0482147,0.00131212,-0.167319
0.492188,0.0546875,-0.0488592,0.000969072,-0.167033
0.507812,0.0546875,-0.0492697,0.000590695,-0.166738
0.523438,0.0546875,-0.049427,0.000180315,-0.166436
0.539062,0.0546875,-0.049315,-0.0002577,-0.166127
0.554688,0.0546875,-0.048921,-0.000717074,-0.165816
0.570312,0.0546875,-0.0482365,-0.00119058,-0.165504
0.585938,0.0546875,-0.0472583,-0.00166926,-0.165196
0.601562,0.0546875,-0.0459883,-0.00214377,-0.164893
0.617188,0.0546875,-0.044435,-0.00260342,-0.164601
0.632812,0.0546875,-0.042612,-0.00303813,-0.164321
0.648438,0.0546875,-0.0405398,-0.00343696,-0.164058
0.664062,0.0546875,-0.0382435,-0.0037909,-0.163815
0.679688,0.0546875,-0.0357544,-0.00409044,-0.163594
0.695312,0.0546875,-0.0331067,-0.00432945,-0.163398
0.710938,0.0546875,-0.0303397,-0.00450112,-0.163229
0.726562,0.0546875,-0.0274929,-0.00460353,-0.163086
0.742188,0.0546875,-0.0246093,-0.00463311,-0.162972
0.757812,0.0546875,-0.0217299,-0.0045925,-0.162884
0.773438,0.0546875,-0.0188968,-0.00448087,-0.162823
0.789062,0.0546875,-0.0161494,-0.00430476,-0.162784
0.804688,0.0546875,-0.0135246,-0.00406469,-0.162767
0.820312,0.0546875,-0.0110592,-0.00376977,-0.162768
0.835938,0.0546875,-0.00878193,-0.00342043,-0.162783
0.851562,0.0546875,-0.00672773,-0.00302723,-0.162811
0.867188,0.0546875,-0.00491395,-0.00259041,-0.162844
0.882812,0.0546875,-0.00337617,-0.0021231,-0.162884
0.898438,0.0546875,-0.00211311,-0.00162827,-0.162919
0.914062,0.0546875,-0.00116234,-0.00112884,-0.162962
0.929688,0.0546875,-0.000485743,-0.000638344,-0.162984
0.945312,0.0546875,-0.000119475,-0.0002115,-0.163023
0.960938,0.0546875,5.27586e-05,0.000116812,-0.163019
0.976562,0.0546875,8.09952e-07,0.00020242,-0.163055
0.992188,0.0546875,0,0,-0.163009
0.0078125,0.0703125,0,0,-0.170498
0.0234375,0.0703125,-3.81518e-05,0.00143417,-0.170893
0.0390625,0.0703125,-0.00128562,0.00241094,-0.17066
0.0546875,0.0703125,-0.00250287,0.0034108,-0.170887
0.0703125,0.0703125,-0.00439744,0.00401189,-0.170738
0.0859375,0.0703125,-0.00623781,0.00452358,-0.170859
0.101562,0.0703125,-0.00844587,0.0047954,-0.170753
0.117188,0.0703125,-0.0105862,0.00501191,-0.170805
0.132812,0.0703125,-0.0129206,0.00511158,-0.170717
0.148438,0.0703125,-0.0151932,0.00519461,-0.170721
0.164062,0.0703125,-0.0175691,0.00522826,-0.170638
0.179688,0.0703125,-0.0198987,0.00526322,-0.170607
0.195312,0.0703125,-0.0222851,0.00527815,-0.17052
0.210938,0.0703125,-0.0246396,0.00529727,-0.170461
0.226562,0.0703125,-0.0270249,0.00530554,-0.170364
0.242188,0.0703125,-0.0293863,0.00531366,-0.170281
0.257812,0.0703125,-0.0317596,0.00531061,-0.17017
0.273438,0.0703125,-0.0341086,0.00530014,-0.170062
0.289062,0.0703125,-0.0364509,0.0052736,-0.169933
0.304688,0.0703125,-0.0387597,0.00523087,-0.169801
0.320312,0.0703125,-0.0410394,0.00516453,-0.169651
0.335938,0.0703125,-0.043267,0.00507205,-0.169492
0.351562,0.0703125,-0.0454374,0.00494656,-0.169317
0.367188,0.0703125,-0.0475278,0.00478409,-0.169131
0.382812,0.0703125,-0.0495252,0.00457821,-0.168929
0.398438,0.0703125,-0.0514056,0.00432446,-0.168714
0.414062,0.0703125,-0.0531499,0.00401727,-0.168482
0.429688,0.0703125,-0.0547322,0.00365283,-0.168237
0.445312,0.0703125,-0.0561296,0.00322737,-0.167975
0.460938,0.0703125,-0.057315,0.00273912,-0.1677
0.476562,0.0703125,-0.0582643,0.0021873,-0.16741
0.492188,0.0703125,-0.0589518,0.00157354,-0.167108
0.507812,0.0703125,-0.059355,0.000901236,-0.166794
0.523438,0.0703125,-0.0594531,0.000176537,-0.166471
0.539062,0.0703125,-0.0592291,-0.000592351,-0.16614
0.554688,0.0703125,-0.0586702,-0.00139439,-0.165805
0.570312,0.0703125,-0.057769,-0.00221678,-0.165468
0.585938,0.0703125,-0.0565239,-0.00304424,-0.165134
0.601562,0.0703125,-0.0549394,-0.00386068,-0.164806
0.617188,0.0703125,-0.0530275,-0.00464833,-0.164489
0.632812,0.0703125,-0.050806,-0.00539016,-0.164186
0.648438,0.0703125,-0.0483005,-0.00606834,-0.163902
0.664062,0.0703125,-0.0455413,-0.00666783,-0.163639
0.679688,0.0703125,-0.0425659,-0.00717347,-0.163403
0.695312,0.0703125,-0.0394143,-0.00757501,-0.163194
0.710938,0.0703125,-0.0361325,-0.00786201,-0.163017
0.726562,0.0703125,-0.0327659,-0.00803106,-0.16287
0.742188,0.0703125,-0.0293642,-0.00807716,-0.162756
0.757812,0.0703125,-0.0259736,-0.00800428,-0.162671
0.773438,0.0703125,-0.0226423,-0.00781189,-0.162618
0.789062,0.0703125,-0.0194141,-0.00751029,-0.16259
0.804688,0.0703125,-0.0163312,-0.00710109,-0.162589
0.820312,0.0703125,-0.0134332,-0.00659883,-0.162606
0.835938,0.0703125,-0.0107536,-0.00600481,-0.162642
0.851562,0.0703125,-0.00832906,-0.00533647,-0.162689
0.867188,0.0703125,-0.00618089,-0.00459455,-0.162744
0.882812,0.0703125,-0.00434509,-0.00380183,-0.162806
0.898438,0.0703125,-0.0028243,-0.0029635,-0.162862
0.914062,0.0703125,-0.0016532,-0.00211922,-0.162923
0.929688,0.0703125,-0.000799361,-0.00129174,-0.162964
0.945312,0.0703125,-0.000287441,-0.000566637,-0.163014
0.960938,0.0703125,-1.84044e-05,-1.69731e-06,-0.163025
0.976562,0.0703125,1.08703e-05,0.000213949,-0.163061
0.992188,0.0703125,0,0,-0.163033
0.0078125,0.0859375,0,0,-0.17041
0.0234375,0.0859375,-7.2784e-05,0.00214585,-0.170852
0.0390625,0.0859375,-0.0015646,0.00367425,-0.170585
0.0546875,0.0859375,-0.00301184,0.00506361,-0.17083
0.0703125,0.0859375,-0.00522158,0.00593659,-0.170656
0.0859375,0.0859375,-0.00735629,0.00663717,-0.170782
0.101562,0.0859375,-0.00989778,0.0070304,-0.170658
0.117188,0.0859375,-0.0123592,0.00732923,-0.170711
0.132812,0.0859375,-0.015036,0.00747747,-0.170611
0.148438,0.0859375,-0.0176447,0.00759329,-0.170616
0.164062,0.0859375,-0.0203687,0.00764465,-0.170526
0.179688,0.0859375,-0.0230422,0.00769178,-0.170495
0.195312,0.0859375,-0.0257782,0.0077119,-0.170405
0.210938,0.0859375,-0.0284782,0.00773353,-0.170347
0.226562,0.0859375,-0.0312097,0.00773939,-0.17025
0.242188,0.0859375,-0.0339118,0.00774165,-0.170168
0.257812,0.0859375,-0.0366223,0.00772686,-0.170058
0.273438,0.0859375,-0.0393008,0.00769867,-0.169953
0.289062,0.0859375,-0.041965,0.00764608,-0.169826
0.304688,0.0859375,-0.0445845,0.00756792,-0.169698
0.320312,0.0859375,-0.047163,0.0074544,-0.169552
0.335938,0.0859375,-0.0496742,0.00730143,-0.169399
0.351562,0.0859375,-0.0521112,0.00709979,-0.16923
0.367188,0.0859375,-0.054448,0.0068437,-0.169052
0.382812,0.0859375,-0.0566695,0.00652453,-0.168858
0.398438,0.0859375,-0.0587483,0.00613614,-0.168652
0.414062,0.0859375,-0.0606631,0.00567123,-0.168431
0.429688,0.0859375,-0.062385,0.00512489,-0.168197
0.445312,0.0859375,-0.0638886,0.00449253,-0.167948
0.460938,0.0859375,-0.0651446,0.00377231,-0.167687
0.476562,0.0859375,-0.0661269,0.00296401,-0.167411
0.492188,0.0859375,-0.0668082,0.00207073,-0.167124
0.507812,0.0859375,-0.0671652,0.0010981,-0.166826
0.523438,0.0859375,-0.0671763,5.55163e-05,-0.166519
0.539062,0.0859375,-0.0668248,-0.0010448,-0.166204
0.554688,0.0859375,-0.0660987,-0.00218687,-0.165885
0.570312,0.0859375,-0.0649919,-0.00335236,-0.165564
0.585938,0.0859375,-0.0635051,-0.00451981,-0.165246
0.601562,0.0859375,-0.0616454,-0.00566673,-0.164933
0.617188,0.0859375,-0.0594282,-0.00676863,-0.164629
0.632812,0.0859375,-0.0568748,-0.00780214,-0.164339
0.648438,0.0859375,-0.0540156,-0.00874312,-0.164066
0.664062,0.0859375,-0.0508849,-0.00957125,-0.163813
0.679688,0.0859375,-0.0475258,-0.0102663,-0.163585
0.695312,0.0859375,-0.0439828,-0.0108147,-0.163383
0.710938,0.0859375,-0.0403076,-0.0112029,-0.163211
0.726562,0.0859375,-0.0365501,-0.0114268,-0.163067
0.742188,0.0859375,-0.0327652,-0.0114801,-0.162955
0.757812,0.0859375,-0.029003,-0.0113689,-0.162869
0.773438,0.0859375,-0.0253162,-0.011093,-0.162814
0.789062,0.0859375,-0.0217508,-0.0106669,-0.162782
0.804688,0.0859375,-0.0183523,-0.0100932,-0.162774
0.820312,0.0859375,-0.0151612,-0.00939185,-0.162783
0.835938,0.0859375,-0.0122124,-0.00856481,-0.162809
0.851562,0.0859375,-0.00954216,-0.00763576,-0.162845
0.867188,0.0859375,-0.00717205,-0.00660583,-0.162888
0.882812,0.0859375,-0.00513638,-0.00550544,-0.162935
0.898438,0.0859375,-0.00343774,-0.00434281,-0.162979
0.914062,0.0859375,-0.00210759,-0.00316928,-0.163026
0.929688,0.0859375,-0.00111608,-0.00201973,-0.163056
0.945312,0.0859375,-0.000480261,-0.000998844,-0.163095
0.960938,0.0859375,-0.000117307,-0.000193988,-0.163102
0.976562,0.0859375,-3.1321e-06,0.000184285,-0.163131
0.992188,0.0859375,0,0,-0.163114
0.0078125,0.101562,0,0,-0.170441
0.0234375,0.101562,-6.09169e-05,0.00307239,-0.170955
0.0390625,0.101562,-0.00176259,0.00526518,-0.170655
0.0546875,0.101562,-0.00338591,0.00710227,-0.170936
0.0703125,0.101562,-0.00586613,0.00829562,-0.170747
0.0859375,0.101562,-0.0082441,0.00920965,-0.170893
0.101562,0.101562,-0.0110693,0.00975065,-0.170763
0.117188,0.101562,-0.0137983,0.0101446,-0.170826
0.132812,0.101562,-0.0167616,0.0103568,-0.170725
0.148438,0.101562,-0.0196483,0.0105122,-0.170736
0.164062,0.101562,-0.0226595,0.0105898,-0.170647
0.179688,0.101562,-0.0256153,0.0106518,-0.17062
0.195312,0.101562,-0.0286373,0.0106807,-0.170531
0.210938,0.101562,-0.0316191,0.0107043,-0.170477
0.226562,0.101562,-0.0346323,0.0107073,-0.170381
0.242188,0.101562,-0.0376113,0.0106999,-0.170301
0.257812,0.101562,-0.0405955,0.0106688,-0.170193
0.273438,0.101562,-0.0435409,0.0106154,-0.170091
0.289062,0.101562,-0.0464655,0.0105275,-0.169966
0.304688,0.101562,-0.0493363,0.0104014,-0.16984
0.320312,0.101562,-0.0521561,0.0102256,-0.169695
0.335938,0.101562,-0.0548961,0.0099934,-0.169543
0.351562,0.101562,-0.0575478,0.00969336,-0.169375
0.367188,0.101562,-0.0600831,0.00931715,-0.169196
0.382812,0.101562,-0.0624847,0.008854,-0.169001
0.398438,0.101562,-0.064723,0.00829555,-0.168793
0.414062,0.101562,-0.0667744,0.00763283,-0.168569
0.429688,0.101562,-0.0686078,0.00685954,-0.168331
0.445312,0.101562,-0.0701956,0.00597046,-0.168076
0.460938,0.101562,-0.0715066,0.00496373,-0.167807
0.476562,0.101562,-0.0725127,0.00384007,-0.167522
0.492188,0.101562,-0.0731851,0.00260441,-0.167224
0.507812,0.101562,-0.0734992,0.0012653,-0.166913
0.523438,0.101562,-0.0734326,-0.000163921,-0.166591
0.539062,0.101562,-0.0729682,-0.00166606,-0.16626
0.554688,0.101562,-0.0720942,-0.00321918,-0.165924
0.570312,0.101562,-0.0708051,-0.00479823,-0.165585
0.585938,0.101562,-0.0691031,-0.00637429,-0.165248
0.601562,0.101562,-0.066997,-0.00791717,-0.164915
0.617188,0.101562,-0.0645052,-0.00939432,-0.164593
0.632812,0.101562,-0.0616521,-0.0107747,-0.164284
0.648438,0.101562,-0.058472,-0.0120266,-0.163995
0.664062,0.101562,-0.0550039,-0.0131232,-0.163727
0.679688,0.101562,-0.0512961,-0.0140383,-0.163487
0.695312,0.101562,-0.047398,-0.0147543,-0.163274
0.710938,0.101562,-0.0433676,-0.015254,-0.163096
0.726562,0.101562,-0.0392599,-0.0155325,-0.162947
0.742188,0.101562,-0.0351363,-0.0155824,-0.162835
0.757812,0.101562,-0.0310509,-0.0154125,-0.162752
0.773438,0.101562,-0.027062,-0.0150237,-0.162703
0.789062,0.101562,-0.0232179,-0.0144361,-0.162678
0.804688,0.101562,-0.0195679,-0.013654,-0.162682
0.820312,0.101562,-0.0161522,-0.0127052,-0.162703
0.835938,0.101562,-0.0130075,-0.0115927,-0.162743
0.851562,0.101562,-0.0101674,-0.0103492,-0.162792
0.867188,0.101562,-0.00765359,-0.00897621,-0.162851
0.882812,0.101562,-0.00549632,-0.00751477,-0.162912
0.898438,0.101562,-0.00369742,-0.00597579,-0.16297
0.914062,0.101562,-0.00228373,-0.00442508,-0.163028
0.929688,0.101562,-0.00122628,-0.00290989,-0.16307
0.945312,0.101562,-0.000535556,-0.00155317,-0.163116
0.960938,0.101562,-0.00013793,-0.000475443,-0.163133
0.976562,0.101562,6.20577e-06,0.000108006,-0.163162
0.992188,0.101562,0,0,-0.163155
0.0078125,0.117188,0,0,-0.170428
0.0234375,0.117188,-8.26403e-05,0.00402485,-0.170978
0.0390625,0.117188,-0.00194752,0.00693363,-0.170653
0.0546875,0.117188,-0.00372386,0.00924112,-0.170952
0.0703125,0.117188,-0.00642394,0.0107651,-0.170744
0.0859375,0.117188,-0.00900217,0.0118917,-0.170898
0.101562,0.117188,-0.012058,0.0125761,-0.170755
0.117188,0.117188,-0.0150026,0.0130606,-0.170822
0.132812,0.117188,-0.0181969,0.0133317,-0.170713
0.148438,0.117188,-0.0213057,0.0135235,-0.170726
0.164062,0.117188,-0.0245474,0.0136234,-0.170632
0.179688,0.117188,-0.0277284,0.013698,-0.170608
0.195312,0.117188,-0.0309798,0.013732,-0.170517
0.210938,0.117188,-0.0341869,0.0137548,-0.170464
0.226562,0.117188,-0.0374263,0.0137506,-0.170369
0.242188,0.117188,-0.0406271,0.0137296,-0.170292
0.257812,0.117188,-0.0438309,0.0136769,-0.170186
0.273438,0.117188,-0.0469904,0.0135925,-0.170087
0.289062,0.117188,-0.0501241,0.0134625,-0.169966
0.304688,0.117188,-0.0531963,0.0132812,-0.169844
0.320312,0.117188,-0.0562098,0.013035,-0.169703
0.335938,0.117188,-0.0591334,0.0127147,-0.169557
0.351562,0.117188,-0.0619579,0.0123067,-0.169395
0.367188,0.117188,-0.064653,0.0118004,-0.169223
0.382812,0.117188,-0.0672002,0.0111828,-0.169034
0.398438,0.117188,-0.0695678,0.0104434,-0.168834
0.414062,0.117188,-0.0717307,0.00957185,-0.168617
0.429688,0.117188,-0.0736559,0.00856056,-0.168386
0.445312,0.117188,-0.075314,0.00740378,-0.168139
0.460938,0.117188,-0.076672,0.00609988,-0.167878
0.476562,0.117188,-0.0777,0.0046506,-0.1676
0.492188,0.117188,-0.0783677,0.00306295,-0.167309
0.507812,0.117188,-0.0786489,0.00134849,-0.167005
