x,y,u,v,p
0.695312,0.0234375,-0.013491,-9.65222e-05,-0.171906
0.710938,0.0234375,-0.0121113,-9.87929e-05,-0.171738
0.726562,0.0234375,-0.0107105,-9.94774e-05,-0.1716
0.742188,0.0234375,-0.00931341,-9.79826e-05,-0.171491
0.757812,0.0234375,-0.00794584,-9.49806e-05,-0.17141
0.773438,0.0234375,-0.00662961,-9.00754e-05,-0.171356
0.789062,0.0234375,-0.00538905,-8.3831e-05,-0.171327
0.804688,0.0234375,-0.00423892,-7.63683e-05,-0.171317
0.820312,0.0234375,-0.00320213,-6.757e-05,-0.171326
0.835938,0.0234375,-0.00228248,-5.8775e-05,-0.171346
0.851562,0.0234375,-0.00150392,-4.80925e-05,-0.171382
0.867188,0.0234375,-0.000854519,-3.94982e-05,-0.171414
0.882812,0.0234375,-0.000364534,-2.7341e-05,-0.171463
0.898438,0.0234375,1.95474e-06,-2.09483e-05,-0.171491
0.914062,0.0234375,0.000200576,-7.2667e-06,-0.171543
0.929688,0.0234375,0.000307767,-6.15938e-06,-0.171551
0.945312,0.0234375,0.000255105,9.90248e-06,-0.171604
0.960938,0.0234375,0.000192061,-7.7817e-07,-0.171577
0.976562,0.0234375,1.50082e-05,1.66967e-05,-0.171634
0.992188,0.0234375,0,0,-0.171558
0.0078125,0.0390625,0,0,-0.178811
0.0234375,0.0390625,-6.48494e-06,0.000368777,-0.179066
0.0390625,0.0390625,-0.000628923,0.000555473,-0.178902
0.0546875,0.0390625,-0.00128624,0.000925379,-0.179091
0.0703125,0.0390625,-0.00242517,0.00109142,-0.178987
0.0859375,0.0390625,-0.00353663,0.00128236,-0.179103
0.101562,0.0390625,-0.0049258,0.00135329,-0.179027
0.117188,0.0390625,-0.00625171,0.00143227,-0.179085
0.132812,0.0390625,-0.0077262,0.00145344,-0.17902
0.148438,0.0390625,-0.00913987,0.00148548,-0.179036
0.164062,0.0390625,-0.0106366,0.00149286,-0.178974
0.179688,0.0390625,-0.0120915,0.00151154,-0.178959
0.195312,0.0390625,-0.0135988,0.00152025,-0.178894
0.210938,0.0390625,-0.0150837,0.00153764,-0.178854
