x,y,u,v,p
0.0078125,0.0078125,0,0,-0.122657
0.0234375,0.0078125,0,0,-0.12277
0.0390625,0.0078125,0,0,-0.122716
0.0546875,0.0078125,0,0,-0.122819
0.0703125,0.0078125,0,0,-0.122781
0.0859375,0.0078125,0,0,-0.122826
0.101562,0.0078125,0,0,-0.122779
0.117188,0.0078125,0,0,-0.122777
0.132812,0.0078125,0,0,-0.122716
0.148438,0.0078125,0,0,-0.122678
0.164062,0.0078125,0,0,-0.1226
0.179688,0.0078125,0,0,-0.122532
0.195312,0.0078125,0,0,-0.122437
0.210938,0.0078125,0,0,-0.122343
0.226562,0.0078125,0,0,-0.122228
0.242188,0.0078125,0,0,-0.12211
0.257812,0.0078125,0,0,-0.121974
0.273438,0.0078125,0,0,-0.121832
0.289062,0.0078125,0,0,-0.121675
0.304688,0.0078125,0,0,-0.121509
0.320312,0.0078125,0,0,-0.121329
0.335938,0.0078125,0,0,-0.121139
0.351562,0.0078125,0,0,-0.120936
0.367188,0.0078125,0,0,-0.120722
0.382812,0.0078125,0,0,-0.120496
0.398438,0.0078125,0,0,-0.120259
0.414062,0.0078125,0,0,-0.12001
0.429688,0.0078125,0,0,-0.11975
0.445312,0.0078125,0,0,-0.119479
0.460938,0.0078125,0,0,-0.119197
0.476562,0.0078125,0,0,-0.118905
0.492188,0.0078125,0,0,-0.118605
0.507812,0.0078125,0,0,-0.118295
0.523438,0.0078125,0,0,-0.117978
0.539062,0.0078125,0,0,-0.117654
0.554688,0.0078125,0,0,-0.117324
0.570312,0.0078125,0,0,-0.11699
0.585938,0.0078125,0,0,-0.116654
0.601562,0.0078125,0,0,-0.116316
0.617188,0.0078125,0,0,-0.115979
0.632812,0.0078125,0,0,-0.115643
0.648438,0.0078125,0,0,-0.115313
0.664062,0.0078125,0,0,-0.114988
0.679688,0.0078125,0,0,-0.114673
0.695312,0.0078125,0,0,-0.114367
0.710938,0.0078125,0,0,-0.114075
0.726562,0.0078125,0,0,-0.113795
0.742188,0.0078125,0,0,-0.113536
0.757812,0.0078125,0,0,-0.113289
0.773438,0.0078125,0,0,-0.113069
0.789062,0.0078125,0,0,-0.112863
0.804688,0.0078125,0,0,-0.112689
0.820312,0.0078125,0,0,-0.112526
0.835938,0.0078125,0,0,-0.112406
0.851562,0.0078125,0,0,-0.112288
0.867188,0.0078125,0,0,-0.112226
0.882812,0.0078125,0,0,-0.112151
0.898438,0.0078125,0,0,-0.112154
0.914062,0.0078125,0,0,-0.112117
0.929688,0.0078125,0,0,-0.112189
0.945312,0.0078125,0,0,-0.112174
0.960938,0.0078125,0,0,-0.112315
0.976562,0.0078125,0,0,-0.112275
0.992188,0.0078125,0,0,-0.112412
0.0078125,0.0234375,0,0,-0.122545
0.0234375,0.0234375,-3.51397e-05,3.59839e-05,-0.122662
0.0390625,0.0234375,-0.000279511,-3.35742e-07,-0.122562
0.0546875,0.0234375,-0.000517081,4.11787e-05,-0.122644
0.0703125,0.0234375,-0.000934126,1.79638e-05,-0.122562
0.0859375,0.0234375,-0.00131605,4.16026e-05,-0.122599
0.101562,0.0234375,-0.00180892,2.74942e-05,-0.122524
0.117188,0.0234375,-0.00226209,4.10981e-05,-0.122522
0.132812,0.0234375,-0.00277775,3.24412e-05,-0.122445
0.148438,0.0234375,-0.0032602,4.02621e-05,-0.122409
0.164062,0.0234375,-0.00377685,3.49443e-05,-0.122323
0.179688,0.0234375,-0.0042692,3.94416e-05,-0.122258
0.195312,0.0234375,-0.00477998,3.61598e-05,-0.122158
0.210938,0.0234375,-0.00527375,3.87113e-05,-0.122067
0.226562,0.0234375,-0.00577675,3.66309e-05,-0.121951
0.242188,0.0234375,-0.00626736,3.79974e-05,-0.121836
0.257812,0.0234375,-0.00676116,3.65809e-05,-0.121701
0.273438,0.0234375,-0.00724473,3.71788e-05,-0.121562
0.289062,0.0234375,-0.00772692,3.60779e-05,-0.121407
0.304688,0.0234375,-0.00819911,3.61283e-05,-0.121246
0.320312,0.0234375,-0.00866593,3.51116e-05,-0.12107
0.335938,0.0234375,-0.00912149,3.47214e-05,-0.120886
0.351562,0.0234375,-0.00956775,3.36264e-05,-0.120689
0.367188,0.0234375,-0.0100003,3.28347e-05,-0.120483
0.382812,0.0234375,-0.0104194,3.154e-05,-0.120266
0.398438,0.0234375,-0.0108213,3.03458e-05,-0.120039
0.414062,0.0234375,-0.011205,2.87551e-05,-0.119801
0.429688,0.0234375,-0.0115672,2.71364e-05,-0.119554
0.445312,0.0234375,-0.0119061,2.51717e-05,-0.119296
0.460938,0.0234375,-0.0122184,2.30996e-05,-0.119031
0.476562,0.0234375,-0.0125015,2.07001e-05,-0.118757
0.492188,0.0234375,-0.0127523,1.8151e-05,-0.118475
0.507812,0.0234375,-0.0129679,1.52762e-05,-0.118186
0.523438,0.0234375,-0.0131452,1.22436e-05,-0.117892
0.539062,0.0234375,-0.0132809,8.87853e-06,-0.117592
0.554688,0.0234375,-0.0133722,5.3852e-06,-0.117289
0.570312,0.0234375,-0.0134159,1.54667e-06,-0.116982
0.585938,0.0234375,-0.0134096,-2.34387e-06,-0.116675
0.601562,0.0234375,-0.0133502,-6.6029e-06,-0.116367
0.617188,0.0234375,-0.0132364,-1.07759e-05,-0.116061
0.632812,0.0234375,-0.0130651,-1.53664e-05,-0.115758
0.648438,0.0234375,-0.0128366,-1.96477e-05,-0.115461
0.664062,0.0234375,-0.0125477,-2.44522e-05,-0.115168
0.679688,0.0234375,-0.0122012,-2.8602e-05,-0.114886
0.695312,0.0234375,-0.0117936,-3.34942e-05,-0.114611
0.710938,0.0234375,-0.0113308,-3.72007e-05,-0.114351
0.726562,0.0234375,-0.0108081,-4.20772e-05,-0.1141
0.742188,0.0234375,-0.0102361,-4.49422e-05,-0.11387
0.757812,0.0234375,-0.00960748,-4.97711e-05,-0.113648
0.773438,0.0234375,-0.00893975,-5.12728e-05,-0.113452
0.789062,0.0234375,-0.00821977,-5.61571e-05,-0.113263
0.804688,0.0234375,-0.00747615,-5.55653e-05,-0.113108
0.820312,0.0234375,-0.00668558,-6.08303e-05,-0.112953
0.835938,0.0234375,-0.00589419,-5.70391e-05,-0.112844
0.851562,0.0234375,-0.00506184,-6.3366e-05,-0.112721
0.867188,0.0234375,-0.00426289,-5.46038e-05,-0.11266
0.882812,0.0234375,-0.00343064,-6.32806e-05,-0.112563
0.898438,0.0234375,-0.00268366,-4.66518e-05,-0.112555
0.914062,0.0234375,-0.00191581,-6.00917e-05,-0.112471
0.929688,0.0234375,-0.00130902,-3.09063e-05,-0.112517
0.945312,0.0234375,-0.000704765,-5.36845e-05,-0.112431
0.960938,0.0234375,-0.000353562,-3.72147e-06,-0.112527
0.976562,0.0234375,-4.33227e-05,-4.19993e-05,-0.112422
0.992188,0.0234375,0,0,-0.112551
0.0078125,0.0390625,0,0,-0.122586
0.0234375,0.0390625,-3.10162e-06,0.000282179,-0.122753
0.0390625,0.0390625,-0.000443588,0.000427018,-0.122651
0.0546875,0.0390625,-0.000882102,0.000638999,-0.122756
0.0703125,0.0390625,-0.0016089,0.000738969,-0.122686
0.0859375,0.0390625,-0.00230857,0.000842665,-0.122734
0.101562,0.0390625,-0.00316577,0.000884709,-0.12267
0.117188,0.0390625,-0.00398372,0.000926031,-0.122673
0.132812,0.0390625,-0.00488161,0.000937224,-0.122603
0.148438,0.0390625,-0.00574249,0.000950163,-0.122569
0.164062,0.0390625,-0.00664265,0.000949194,-0.122487
0.179688,0.0390625,-0.00751358,0.000950883,-0.122422
0.195312,0.0390625,-0.00840307,0.000945934,-0.122325
0.210938,0.0390625,-0.00927065,0.00094295,-0.122233
0.226562,0.0390625,-0.0101453,0.00093617,-0.122118
0.242188,0.0390625,-0.0110026,0.00093012,-0.122001
0.257812,0.0390625,-0.0118593,0.000921208,-0.121866
0.273438,0.0390625,-0.0127001,0.000911843,-0.121726
0.289062,0.0390625,-0.0135343,0.000899762,-0.121569
0.304688,0.0390625,-0.0143516,0.000886224,-0.121405
0.320312,0.0390625,-0.0151564,0.000869756,-0.121227
0.335938,0.0390625,-0.0159414,0.000850957,-0.12104
0.351562,0.0390625,-0.0167078,0.000828812,-0.120839
0.367188,0.0390625,-0.0174497,0.000803534,-0.120628
0.382812,0.0390625,-0.0181663,0.000774372,-0.120406
0.398438,0.0390625,-0.0188523,0.000741319,-0.120172
0.414062,0.0390625,-0.0195054,0.000703789,-0.119928
0.429688,0.0390625,-0.0201204,0.000661666,-0.119673
0.445312,0.0390625,-0.0206939,0.000614484,-0.119407
0.460938,0.0390625,-0.0212208,0.000562105,-0.119131
0.476562,0.0390625,-0.0216966,0.00050418,-0.118847
0.492188,0.0390625,-0.0221163,0.000440626,-0.118553
0.507812,0.0390625,-0.0224749,0.000371225,-0.118252
0.523438,0.0390625,-0.0227674,0.000296028,-0.117943
0.539062,0.0390625,-0.0229884,0.000214977,-0.117628
0.554688,0.0390625,-0.0231333,0.000128333,-0.117309
0.570312,0.0390625,-0.0231968,3.62224e-05,-0.116986
0.585938,0.0390625,-0.0231751,-6.08102e-05,-0.116661
0.601562,0.0390625,-0.0230631,-0.000162445,-0.116335
0.617188,0.0390625,-0.0228583,-0.000267789,-0.11601
