x,y,u,v,p
0.695312,0.0234375,-0.0138311,-5.81739e-05,-0.141753
0.710938,0.0234375,-0.0130147,-6.26205e-05,-0.141539
0.726562,0.0234375,-0.0121337,-6.70213e-05,-0.141345
0.742188,0.0234375,-0.0112017,-6.97064e-05,-0.141174
0.757812,0.0234375,-0.010225,-7.25766e-05,-0.141024
0.773438,0.0234375,-0.00922155,-7.31004e-05,-0.1409
0.789062,0.0234375,-0.00819664,-7.43403e-05,-0.140793
0.804688,0.0234375,-0.00717291,-7.23654e-05,-0.140715
0.820312,0.0234375,-0.00615262,-7.20782e-05,-0.140649
0.835938,0.0234375,-0.00516513,-6.72489e-05,-0.140612
0.851562,0.0234375,-0.00420696,-6.5762e-05,-0.140579
0.867188,0.0234375,-0.0033176,-5.75806e-05,-0.140577
0.882812,0.0234375,-0.00248489,-5.55261e-05,-0.140566
0.898438,0.0234375,-0.00176251,-4.32378e-05,-0.140591
0.914062,0.0234375,-0.00112639,-4.1788e-05,-0.140589
0.929688,0.0234375,-0.000644092,-2.44317e-05,-0.140629
0.945312,0.0234375,-0.000277337,-2.57634e-05,-0.140624
0.960938,0.0234375,-8.38374e-05,-2.84863e-06,-0.140665
0.976562,0.0234375,-1.37325e-05,-1.1757e-05,-0.140648
0.992188,0.0234375,0,0,-0.140668
0.0078125,0.0390625,0,0,-0.1498
0.0234375,0.0390625,-4.47849e-06,0.000349693,-0.150015
0.0390625,0.0390625,-0.000561791,0.000528266,-0.149882
0.0546875,0.0390625,-0.00112386,0.000810539,-0.150024
0.0703125,0.0390625,-0.00206593,0.000941193,-0.149934
0.0859375,0.0390625,-0.00297526,0.00108137,-0.150007
0.101562,0.0390625,-0.00409633,0.00113739,-0.14993
0.117188,0.0390625,-0.00516715,0.0011951,-0.149947
0.132812,0.0390625,-0.0063487,0.00121192,-0.149869
0.148438,0.0390625,-0.00748352,0.00123276,-0.149843
0.164062,0.0390625,-0.00867599,0.00123484,-0.149755
0.179688,0.0390625,-0.009833,0.00124157,-0.149695
0.195312,0.0390625,-0.0110206,0.00123952,-0.149592
0.210938,0.0390625,-0.0121833,0.00124089,-0.149502
0.226562,0.0390625,-0.0133618,0.0012374,-0.149383
0.242188,0.0390625,-0.0145223,0.00123541,-0.149266
0.257812,0.0390625,-0.0156885,0.0012297,-0.149126
0.273438,0.0390625,-0.0168392,0.00122354,-0.148984
0.289062,0.0390625,-0.0179871,0.00121353,-0.148822
0.304688,0.0390625,-0.0191179,0.00120125,-0.148654
0.320312,0.0390625,-0.020237,0.00118437,-0.148469
0.335938,0.0390625,-0.0213337,0.00116349,-0.148275
0.351562,0.0390625,-0.0224085,0.00113686,-0.148065
0.367188,0.0390625,-0.0234521,0.0011045,-0.147845
0.382812,0.0390625,-0.0244616,0.00106502,-0.147611
0.398438,0.0390625,-0.0254278,0.00101807,-0.147365
0.414062,0.0390625,-0.0263453,0.000962503,-0.147105
0.429688,0.0390625,-0.0272045,0.000897842,-0.146834
0.445312,0.0390625,-0.0279976,0.00082316,-0.14655
0.460938,0.0390625,-0.0287147,0.000738037,-0.146256
0.476562,0.0390625,-0.0293466,0.000641854,-0.14595
0.492188,0.0390625,-0.0298827,0.000534455,-0.145635
0.507812,0.0390625,-0.0303133,0.000415661,-0.145311
0.523438,0.0390625,-0.0306281,0.000285791,-0.144981
0.539062,0.0390625,-0.0308174,0.000145257,-0.144645
0.554688,0.0390625,-0.0308724,-4.95736e-06,-0.144305
0.570312,0.0390625,-0.0307848,-0.000163737,-0.143964
0.585938,0.0390625,-0.0305482,-0.00032931,-0.143624
0.601562,0.0390625,-0.030157,-0.00049985,-0.143288
0.617188,0.0390625,-0.0296088,-0.000672798,-0.142958
0.632812,0.0390625,-0.0289019,-0.000845764,-0.142637
0.648438,0.0390625,-0.0280388,-0.00101555,-0.142329
0.664062,0.0390625,-0.0270225,-0.00117954,-0.142034
0.679688,0.0390625,-0.0258613,-0.00133418,-0.141759
0.695312,0.0390625,-0.0245628,-0.00147707,-0.141502
0.710938,0.0390625,-0.0231415,-0.00160464,-0.141269
0.726562,0.0390625,-0.0216087,-0.00171522,-0.141058
0.742188,0.0390625,-0.0199848,-0.00180543,-0.140876
0.757812,0.0390625,-0.018283,-0.00187469,-0.140717
0.773438,0.0390625,-0.0165297,-0.00191972,-0.140588
0.789062,0.0390625,-0.0147378,-0.00194124,-0.140482
0.804688,0.0390625,-0.0129399,-0.00193553,-0.140408
0.820312,0.0390625,-0.0111463,-0.00190462,-0.140351
0.835938,0.0390625,-0.00939823,-0.00184325,-0.140327
0.851562,0.0390625,-0.00770022,-0.00175505,-0.140312
0.867188,0.0390625,-0.00610761,-0.00163151,-0.140332
0.882812,0.0390625,-0.00461517,-0.00147967,-0.140347
0.898438,0.0390625,-0.00329965,-0.00128513,-0.1404
0.914062,0.0390625,-0.00213941,-0.00106557,-0.140429
0.929688,0.0390625,-0.00123746,-0.000796879,-0.140501
0.945312,0.0390625,-0.000541681,-0.000532014,-0.140522
0.960938,0.0390625,-0.000161449,-0.000233198,-0.140595
0.976562,0.0390625,1.52204e-05,-7.15906e-05,-0.140585
0.992188,0.0390625,0,0,-0.140629
0.0078125,0.0546875,0,0,-0.149669
0.0234375,0.0546875,-5.33274e-05,0.000678426,-0.149925
0.0390625,0.0546875,-0.000868927,0.00111128,-0.149757
0.0546875,0.0546875,-0.00167825,0.00162067,-0.149904
0.0703125,0.0546875,-0.00294239,0.00189136,-0.149783
0.0859375,0.0546875,-0.00417148,0.00214502,-0.149854
0.101562,0.0546875,-0.0056544,0.00226029,-0.149755
0.117188,0.0546875,-0.00708702,0.00236501,-0.149771
0.132812,0.0546875,-0.00865448,0.00240093,-0.149679
0.148438,0.0546875,-0.0101736,0.00243788,-0.149653
0.164062,0.0546875,-0.0117629,0.00244296,-0.149557
0.179688,0.0546875,-0.0133136,0.00245335,-0.149497
0.195312,0.0546875,-0.0149003,0.00244869,-0.149391
0.210938,0.0546875,-0.0164581,0.00244851,-0.149302
0.226562,0.0546875,-0.0180325,0.00243977,-0.149181
0.242188,0.0546875,-0.0195838,0.00243262,-0.149066
0.257812,0.0546875,-0.0211387,0.0024186,-0.148927
0.273438,0.0546875,-0.0226716,0.00240285,-0.148786
0.289062,0.0546875,-0.0241967,0.00237975,-0.148626
0.304688,0.0546875,-0.0256963,0.00235167,-0.148461
0.320312,0.0546875,-0.0271761,0.00231468,-0.14828
0.335938,0.0546875,-0.0286225,0.00226954,-0.148091
0.351562,0.0546875,-0.0300354,0.00221327,-0.147887
0.367188,0.0546875,-0.0314028,0.00214568,-0.147673
0.382812,0.0546875,-0.0327205,0.00206434,-0.147447
0.398438,0.0546875,-0.0339766,0.00196852,-0.14721
0.414062,0.0546875,-0.0351637,0.0018562,-0.14696
0.429688,0.0546875,-0.0362696,0.00172645,-0.146701
0.445312,0.0546875,-0.0372843,0.00157768,-0.146431
0.460938,0.0546875,-0.038195,0.00140913,-0.146151
0.476562,0.0546875,-0.0389902,0.00121978,-0.145861
0.492188,0.0546875,-0.0396567,0.0010094,-0.145564
0.507812,0.0546875,-0.0401823,0.000777805,-0.14526
0.523438,0.0546875,-0.0405546,0.000525677,-0.14495
0.539062,0.0546875,-0.0407619,0.000253927,-0.144636
0.554688,0.0546875,-0.0407936,-3.55295e-05,-0.14432
0.570312,0.0546875,-0.0406401,-0.00034049,-0.144003
0.585938,0.0546875,-0.0402941,-0.000657614,-0.143688
0.601562,0.0546875,-0.0397496,-0.000983413,-0.143377
0.617188,0.0546875,-0.0390043,-0.00131315,-0.143072
0.632812,0.0546875,-0.0380571,-0.00164235,-0.142776
0.648438,0.0546875,-0.0369119,-0.00196517,-0.142492
0.664062,0.0546875,-0.0355733,-0.00227674,-0.142221
0.679688,0.0546875,-0.0340523,-0.00257069,-0.141968
0.695312,0.0546875,-0.032359,-0.00284255,-0.141731
0.710938,0.0546875,-0.0305117,-0.00308599,-0.141516
0.726562,0.0546875,-0.0285251,-0.00329783,-0.141321
0.742188,0.0546875,-0.0264243,-0.00347214,-0.141151
0.757812,0.0546875,-0.0242266,-0.00360766,-0.141001
0.773438,0.0546875,-0.0219638,-0.00369869,-0.140879
0.789062,0.0546875,-0.0196529,-0.00374607,-0.140775
0.804688,0.0546875,-0.0173332,-0.00374338,-0.140701
0.820312,0.0546875,-0.0150187,-0.00369338,-0.140639
0.835938,0.0546875,-0.0127587,-0.00358714,-0.140607
0.851562,0.0546875,-0.0105608,-0.00342936,-0.140579
0.867188,0.0546875,-0.00849011,-0.00320602,-0.140583
0.882812,0.0546875,-0.00654297,-0.00292604,-0.140576
0.898438,0.0546875,-0.00480887,-0.00256742,-0.140608
0.914062,0.0546875,-0.00326255,-0.00215344,-0.140608
0.929688,0.0546875,-0.00202568,-0.00165248,-0.140658
0.945312,0.0546875,-0.00102731,-0.00113801,-0.140649
0.960938,0.0546875,-0.000417429,-0.00057299,-0.140711
0.976562,0.0546875,-2.47449e-05,-0.000200137,-0.140677
0.992188,0.0546875,0,0,-0.140751
0.0078125,0.0703125,0,0,-0.149695
0.0234375,0.0703125,-3.05302e-05,0.00124958,-0.150019
0.0390625,0.0703125,-0.00106117,0.00208712,-0.149829
0.0546875,0.0703125,-0.00205398,0.00289006,-0.150008
0.0703125,0.0703125,-0.00359133,0.00337728,-0.149883
0.0859375,0.0703125,-0.00507901,0.00378097,-0.14997
0.101562,0.0703125,-0.00685886,0.00400058,-0.149873
0.117188,0.0703125,-0.0085829,0.0041705,-0.149897
0.132812,0.0703125,-0.0104587,0.00424918,-0.149808
0.148438,0.0703125,-0.0122832,0.00430891,-0.149786
0.164062,0.0703125,-0.0141847,0.00432764,-0.149693
0.179688,0.0703125,-0.0160449,0.00434217,-0.149635
0.195312,0.0703125,-0.0179427,0.00433825,-0.14953
0.210938,0.0703125,-0.0198084,0.00433373,-0.149443
0.226562,0.0703125,-0.0216893,0.00431861,-0.149322
0.242188,0.0703125,-0.0235433,0.00430109,-0.149207
0.257812,0.0703125,-0.0253972,0.004274,-0.149068
0.273438,0.0703125,-0.027224,0.0042407,-0.148928
0.289062,0.0703125,-0.0290375,0.00419586,-0.148767
0.304688,0.0703125,-0.0308187,0.0041403,-0.148601
0.320312,0.0703125,-0.0325724,0.00406983,-0.148418
0.335938,0.0703125,-0.0342837,0.00398381,-0.148227
