x,y,u,v,p
0.523438,0.0234375,-0.00445983,-2.84927e-05,0.104737
0.539062,0.0234375,-0.00443872,-4.74326e-05,0.174298
0.554688,0.0234375,-0.0044071,-6.62736e-05,0.243447
0.570312,0.0234375,-0.00436503,-8.49761e-05,0.31202
0.585938,0.0234375,-0.0043126,-0.0001035,0.379854
0.601562,0.0234375,-0.00424992,-0.000121806,0.446789
0.617188,0.0234375,-0.00417711,-0.000139854,0.512664
0.632812,0.0234375,-0.00409433,-0.000157603,0.577323
0.648438,0.0234375,-0.00400175,-0.000175013,0.640612
0.664062,0.0234375,-0.00389956,-0.000192044,0.702378
0.679688,0.0234375,-0.00378798,-0.000208655,0.762473
0.695312,0.0234375,-0.00366726,-0.000224807,0.820752
0.710938,0.0234375,-0.00353764,-0.000240458,0.877075
0.726562,0.0234375,-0.00339943,-0.000255571,0.931304
0.742188,0.0234375,-0.00325292,-0.000270104,0.983307
0.757812,0.0234375,-0.00309844,-0.00028402,1.03296
0.773438,0.0234375,-0.00293635,-0.00029728,1.08013
0.789062,0.0234375,-0.00276701,-0.000309847,1.12472
0.804688,0.0234375,-0.00259083,-0.000321686,1.1666
0.820312,0.0234375,-0.00240821,-0.000332762,1.20568
0.835938,0.0234375,-0.0022196,-0.000343042,1.24186
0.851562,0.0234375,-0.00202543,-0.000352495,1.27504
0.867188,0.0234375,-0.00182619,-0.000361091,1.30515
0.882812,0.0234375,-0.00162236,-0.000368804,1.33211
0.898438,0.0234375,-0.00141445,-0.00037561,1.35585
0.914062,0.0234375,-0.00120296,-0.000381485,1.37631
0.929688,0.0234375,-0.000988429,-0.000386411,1.39345
0.945312,0.0234375,-0.000771392,-0.000390372,1.4072
0.960938,0.0234375,-0.000552399,-0.000393354,1.41755
0.976562,0.0234375,-0.000332002,-0.000395348,1.42446
0.992188,0.0234375,0,0,1.42793
0.0078125,0.0390625,0,0,-1.43615
0.0234375,0.0390625,-0.000333965,0.000659984,-1.43267
0.0390625,0.0390625,-0.000555663,0.000656654,-1.42571
0.0546875,0.0390625,-0.000775948,0.000651674,-1.41531
0.0703125,0.0390625,-0.00099426,0.00064506,-1.40147
0.0859375,0.0390625,-0.00121005,0.000636834,-1.38423
0.101562,0.0390625,-0.00142277,0.000627024,-1.36365
0.117188,0.0390625,-0.0016319,0.000615661,-1.33977
0.132812,0.0390625,-0.00183691,0.000602782,-1.31266
0.148438,0.0390625,-0.00203729,0.000588428,-1.28237
0.164062,0.0390625,-0.00223257,0.000572645,-1.24899
0.179688,0.0390625,-0.00242225,0.000555482,-1.2126
0.195312,0.0390625,-0.0026059,0.00053699,-1.17329
0.210938,0.0390625,-0.00278307,0.000517224,-1.13117
0.226562,0.0390625,-0.00295335,0.000496243,-1.08632
0.242188,0.0390625,-0.00311634,0.000474107,-1.03888
0.257812,0.0390625,-0.00327167,0.000450876,-0.988938
0.273438,0.0390625,-0.00341898,0.000426615,-0.936636
0.289062,0.0390625,-0.00355795,0.000401389,-0.882095
0.304688,0.0390625,-0.00368826,0.000375263,-0.82545
0.320312,0.0390625,-0.00380964,0.000348303,-0.766837
0.335938,0.0390625,-0.00392181,0.000320576,-0.706399
0.351562,0.0390625,-0.00402454,0.00029215,-0.64428
0.367188,0.0390625,-0.00411762,0.000263091,-0.580632
0.382812,0.0390625,-0.00420084,0.000233468,-0.515605
0.398438,0.0390625,-0.00427403,0.000203346,-0.449355
0.414062,0.0390625,-0.00433705,0.000172794,-0.382041
0.429688,0.0390625,-0.00438976,0.000141877,-0.313823
0.445312,0.0390625,-0.00443206,0.000110663,-0.244861
0.460938,0.0390625,-0.00446386,7.92176e-05,-0.175321
0.476562,0.0390625,-0.0044851,4.76072e-05,-0.105366
0.492188,0.0390625,-0.00449574,1.58977e-05,-0.0351614
0.507812,0.0390625,-0.00449575,-1.5845e-05,0.0351262
0.523438,0.0390625,-0.00448513,-4.7555e-05,0.105331
0.539062,0.0390625,-0.00446392,-7.91664e-05,0.175287
0.554688,0.0390625,-0.00443213,-0.000110613,0.244828
0.570312,0.0390625,-0.00438985,-0.000141829,0.313791
0.585938,0.0390625,-0.00433716,-0.000172748,0.382011
0.601562,0.0390625,-0.00427416,-0.000203303,0.449327
0.617188,0.0390625,-0.00420098,-0.000233428,0.515579
0.632812,0.0390625,-0.00411778,-0.000263055,0.580608
0.648438,0.0390625,-0.00402472,-0.000292118,0.644259
0.664062,0.0390625,-0.003922,-0.000320548,0.70638
0.679688,0.0390625,-0.00380984,-0.000348279,0.766822
0.695312,0.0390625,-0.00368847,-0.000375244,0.825438
0.710938,0.0390625,-0.00355816,-0.000401375,0.882086
0.726562,0.0390625,-0.0034192,-0.000426607,0.93663
0.742188,0.0390625,-0.00327189,-0.000450873,0.988936
0.757812,0.0390625,-0.00311656,-0.000474108,1.03888
0.773438,0.0390625,-0.00295357,-0.00049625,1.08633
0.789062,0.0390625,-0.00278329,-0.000517236,1.13118
0.804688,0.0390625,-0.00260611,-0.000537007,1.17331
0.820312,0.0390625,-0.00242246,-0.000555504,1.21262
0.835938,0.0390625,-0.00223276,-0.000572672,1.24901
0.851562,0.0390625,-0.00203747,-0.00058846,1.28239
0.867188,0.0390625,-0.00183707,-0.000602818,1.31268
0.882812,0.0390625,-0.00163205,-0.0006157,1.3398
0.898438,0.0390625,-0.00142291,-0.000627067,1.36368
0.914062,0.0390625,-0.00121017,-0.000636881,1.38426
0.929688,0.0390625,-0.000994357,-0.000645109,1.4015
0.945312,0.0390625,-0.000776024,-0.000651725,1.41534
0.960938,0.0390625,-0.000555718,-0.000656707,1.42575
0.976562,0.0390625,-0.000333998,-0.000660037,1.4327
0.992188,0.0390625,0,0,1.43619
0.0078125,0.0546875,0,0,-1.44857
0.0234375,0.0546875,-0.000336966,0.000926342,-1.44505
0.0390625,0.0546875,-0.000560654,0.000921664,-1.43804
0.0546875,0.0546875,-0.000782912,0.000914669,-1.42753
0.0703125,0.0546875,-0.00100317,0.000905378,-1.41357
0.0859375,0.0546875,-0.00122088,0.000893823,-1.39619
0.101562,0.0546875,-0.00143549,0.000880043,-1.37542
0.117188,0.0546875,-0.00164646,0.000864082,-1.35133
0.132812,0.0546875,-0.00185326,0.000845994,-1.32397
0.148438,0.0546875,-0.00205539,0.000825835,-1.29341
0.164062,0.0546875,-0.00225235,0.00080367,-1.25974
0.179688,0.0546875,-0.00244367,0.000779567,-1.22303
0.195312,0.0546875,-0.00262888,0.0007536,-1.18337
0.210938,0.0546875,-0.00280755,0.000725846,-1.14087
0.226562,0.0546875,-0.00297925,0.000696388,-1.09564
0.242188,0.0546875,-0.00314359,0.000665309,-1.04777
0.257812,0.0546875,-0.00330019,0.000632696,-0.997399
0.273438,0.0546875,-0.0034487,0.000598639,-0.944641
0.289062,0.0546875,-0.00358879,0.000563229,-0.889627
0.304688,0.0546875,-0.00372014,0.000526557,-0.832491
0.320312,0.0546875,-0.00384247,0.000488718,-0.773372
0.335938,0.0546875,-0.00395553,0.000449805,-0.712414
0.351562,0.0546875,-0.00405906,0.000409913,-0.649762
0.367188,0.0546875,-0.00415285,0.000369135,-0.585568
0.382812,0.0546875,-0.00423671,0.000327566,-0.519986
0.398438,0.0546875,-0.00431046,0.0002853,-0.453171
0.414062,0.0546875,-0.00437396,0.000242431,-0.385284
0.429688,0.0546875,-0.00442707,0.000199053,-0.316485
0.445312,0.0546875,-0.00446968,0.000155259,-0.246938
0.460938,0.0546875,-0.00450172,0.000111141,-0.176807
0.476562,0.0546875,-0.00452312,6.67917e-05,-0.106259
0.492188,0.0546875,-0.00453384,2.23042e-05,-0.0354597
0.507812,0.0546875,-0.00453385,-2.22298e-05,0.0354235
0.523438,0.0546875,-0.00452315,-6.6718e-05,0.106223
0.539062,0.0546875,-0.00450178,-0.000111068,0.176772
0.554688,0.0546875,-0.00446976,-0.000155188,0.246904
0.570312,0.0546875,-0.00442716,-0.000198986,0.316452
0.585938,0.0546875,-0.00437407,-0.000242367,0.385252
0.601562,0.0546875,-0.0043106,-0.00028524,0.453142
0.617188,0.0546875,-0.00423686,-0.00032751,0.519959
0.632812,0.0546875,-0.00415302,-0.000369084,0.585544
0.648438,0.0546875,-0.00405924,-0.000409867,0.64974
0.664062,0.0546875,-0.00395572,-0.000449766,0.712395
0.679688,0.0546875,-0.00384268,-0.000488685,0.773357
0.695312,0.0546875,-0.00372035,-0.000526531,0.832479
0.710938,0.0546875,-0.00358901,-0.000563209,0.889618
0.726562,0.0546875,-0.00344892,-0.000598627,0.944635
0.742188,0.0546875,-0.00330042,-0.000632691,0.997397
0.757812,0.0546875,-0.00314382,-0.000665311,1.04777
0.773438,0.0546875,-0.00297947,-0.000696398,1.09564
0.789062,0.0546875,-0.00280777,-0.000725863,1.14088
0.804688,0.0546875,-0.0026291,-0.000753624,1.18338
0.820312,0.0546875,-0.00244388,-0.000779598,1.22304
0.835938,0.0546875,-0.00225255,-0.000803708,1.25975
0.851562,0.0546875,-0.00205558,-0.00082588,1.29343
0.867188,0.0546875,-0.00185343,-0.000846044,1.32399
0.882812,0.0546875,-0.00164661,-0.000864139,1.35135
0.898438,0.0546875,-0.00143563,-0.000880104,1.37545
0.914062,0.0546875,-0.001221,-0.000893889,1.39622
0.929688,0.0546875,-0.00100327,-0.000905447,1.4136
0.945312,0.0546875,-0.00078299,-0.000914741,1.42757
0.960938,0.0546875,-0.000560711,-0.000921739,1.43807
0.976562,0.0546875,-0.000337,-0.000926418,1.44509
0.992188,0.0546875,0,0,1.4486
0.0078125,0.0703125,0,0,-1.46517
0.0234375,0.0703125,-0.000340984,0.00119507,-1.46162
0.0390625,0.0703125,-0.000567336,0.00118903,-1.45452
0.0546875,0.0703125,-0.000792234,0.00118,-1.44389
0.0703125,0.0703125,-0.00101511,0.001168,-1.42976
0.0859375,0.0703125,-0.00123538,0.00115308,-1.41217
0.101562,0.0703125,-0.00145251,0.00113528,-1.39115
0.117188,0.0703125,-0.00166595,0.00111467,-1.36678
0.132812,0.0703125,-0.00187515,0.00109131,-1.33909
0.148438,0.0703125,-0.00207962,0.00106528,-1.30818
0.164062,0.0703125,-0.00227883,0.00103667,-1.27411
0.179688,0.0703125,-0.00247232,0.00100555,-1.23696
0.195312,0.0703125,-0.00265962,0.000972028,-1.19684
0.210938,0.0703125,-0.00284029,0.000936204,-1.15385
0.226562,0.0703125,-0.00301389,0.000898183,-1.10809
0.242188,0.0703125,-0.00318003,0.000858073,-1.05967
0.257812,0.0703125,-0.00333834,0.000815987,-1.00871
0.273438,0.0703125,-0.00348845,0.000772042,-0.955343
0.289062,0.0703125,-0.00363003,0.000726354,-0.899696
0.304688,0.0703125,-0.00376277,0.000679043,-0.841905
0.320312,0.0703125,-0.00388639,0.000630229,-0.782109
0.335938,0.0703125,-0.00400062,0.000580034,-0.720455
0.351562,0.0703125,-0.00410521,0.000528579,-0.65709
0.367188,0.0703125,-0.00419996,0.000475985,-0.592167
0.382812,0.0703125,-0.00428467,0.000422375,-0.525841
0.398438,0.0703125,-0.00435917,0.00036787,-0.458271
0.414062,0.0703125,-0.0044233,0.000312589,-0.389617
0.429688,0.0703125,-0.00447693,0.000256654,-0.320043
0.445312,0.0703125,-0.00451997,0.000200185,-0.249713
0.460938,0.0703125,-0.00455233,0.000143299,-0.178794
0.476562,0.0703125,-0.00457394,8.61177e-05,-0.107453
0.492188,0.0703125,-0.00458476,2.8758e-05,-0.0358584
0.507812,0.0703125,-0.00458477,-2.86612e-05,0.0358208
0.523438,0.0703125,-0.00457397,-8.60218e-05,0.107416
0.539062,0.0703125,-0.00455239,-0.000143205,0.178757
0.554688,0.0703125,-0.00452005,-0.000200093,0.249678
0.570312,0.0703125,-0.00447703,-0.000256566,0.320009
0.585938,0.0703125,-0.00442342,-0.000312505,0.389585
0.601562,0.0703125,-0.0043593,-0.000367791,0.458241
0.617188,0.0703125,-0.00428483,-0.000422302,0.525813
0.632812,0.0703125,-0.00420014,-0.000475919,0.592142
0.648438,0.0703125,-0.0041054,-0.000528519,0.657068
0.664062,0.0703125,-0.00400082,-0.000579982,0.720435
0.679688,0.0703125,-0.0038866,-0.000630186,0.782093
0.695312,0.0703125,-0.00376299,-0.000679008,0.841892
0.710938,0.0703125,-0.00363026,-0.000726328,0.899687
0.726562,0.0703125,-0.00348868,-0.000772026,0.955337
0.742188,0.0703125,-0.00333857,-0.000815981,1.00871
0.757812,0.0703125,-0.00318027,-0.000858076,1.05967
0.773438,0.0703125,-0.00301412,-0.000898195,1.10809
0.789062,0.0703125,-0.00284052,-0.000936227,1.15386
0.804688,0.0703125,-0.00265985,-0.00097206,1.19686
0.820312,0.0703125,-0.00247254,-0.00100559,1.23698
0.835938,0.0703125,-0.00227904,-0.00103672,1.27412
0.851562,0.0703125,-0.00207981,-0.00106534,1.3082
0.867188,0.0703125,-0.00187533,-0.00109138,1.33912
0.882812,0.0703125,-0.00166611,-0.00111474,1.3668
0.898438,0.0703125,-0.00145266,-0.00113536,1.39118
0.914062,0.0703125,-0.00123551,-0.00115316,1.4122
0.929688,0.0703125,-0.00101521,-0.00116809,1.42979
0.945312,0.0703125,-0.000792316,-0.00118009,1.44392
0.960938,0.0703125,-0.000567395,-0.00118913,1.45455
0.976562,0.0703125,-0.00034102,-0.00119517,1.46166
0.992188,0.0703125,0,0,1.46521
0.0078125,0.0859375,0,0,-1.48601
0.0234375,0.0859375,-0.000346033,0.00146687,-1.4824
0.0390625,0.0859375,-0.00057573,0.00145945,-1.47519
0.0546875,0.0859375,-0.000803946,0.00144834,-1.46441
0.0703125,0.0859375,-0.0010301,0.00143359,-1.45007
0.0859375,0.0859375,-0.0012536,0.00141525,-1.43222
0.101562,0.0859375,-0.0014739,0.00139338,-1.4109
0.117188,0.0859375,-0.00169043,0.00136805,-1.38616
0.132812,0.0859375,-0.00190265,0.00133935,-1.35807
0.148438,0.0859375,-0.00211004,0.00130737,-1.3267
0.164062,0.0859375,-0.00231209,0.00127221,-1.29213
0.179688,0.0859375,-0.00250831,0.00123398,-1.25445
0.195312,0.0859375,-0.00269822,0.0011928,-1.21375
0.210938,0.0859375,-0.00288139,0.0011488,-1.17013
0.226562,0.0859375,-0.00305738,0.0011021,-1.1237
0.242188,0.0859375,-0.00322578,0.00105285,-1.07459
0.257812,0.0859375,-0.00338622,0.00100117,-1.0229
0.273438,0.0859375,-0.00353833,0.00094722,-0.968767
0.289062,0.0859375,-0.00368178,0.000891133,-0.912325
0.304688,0.0859375,-0.00381626,0.00083306,-0.853711
0.320312,0.0859375,-0.00394148,0.000773148,-0.793067
0.335938,0.0859375,-0.00405718,0.000711547,-0.73054
0.351562,0.0859375,-0.00416311,0.000648405,-0.66628
0.367188,0.0859375,-0.00425906,0.000583873,-0.600443
0.382812,0.0859375,-0.00434483,0.000518098,-0.533185
0.398438,0.0859375,-0.00442025,0.00045123,-0.464667
0.414062,0.0859375,-0.00448517,0.000383415,-0.395052
0.429688,0.0859375,-0.00453947,0.000314801,-0.324505
0.445312,0.0859375,-0.00458304,0.000245534,-0.253194
0.460938,0.0859375,-0.00461579,0.000175761,-0.181285
0.476562,0.0859375,-0.00463766,0.000105625,-0.10895
0.492188,0.0859375,-0.00464862,3.52728e-05,-0.0363584
0.507812,0.0859375,-0.00464863,-3.51526e-05,0.0363191
0.523438,0.0859375,-0.0046377,-0.000105506,0.108911
0.539062,0.0859375,-0.00461585,-0.000175644,0.181247
0.554688,0.0859375,-0.00458312,-0.000245421,0.253157
0.570312,0.0859375,-0.00453957,-0.000314692,0.32447
0.585938,0.0859375,-0.0044853,-0.000383311,0.395018
0.601562,0.0859375,-0.00442039,-0.000451132,0.464635
0.617188,0.0859375,-0.00434499,-0.000518008,0.533156
0.632812,0.0859375,-0.00425924,-0.000583791,0.600416
0.648438,0.0859375,-0.00416331,-0.000648332,0.666257
0.664062,0.0859375,-0.00405739,-0.000711483,0.730519
0.679688,0.0859375,-0.00394171,-0.000773094,0.79305
0.695312,0.0859375,-0.0038165,-0.000833017,0.853698
0.710938,0.0859375,-0.00368202,-0.000891101,0.912316
0.726562,0.0859375,-0.00353858,-0.0009472,0.968761
0.742188,0.0859375,-0.00338647,-0.00100117,1.0229
0.757812,0.0859375,-0.00322603,-0.00105285,1.07459
0.773438,0.0859375,-0.00305762,-0.00110212,1.12371
0.789062,0.0859375,-0.00288163,-0.00114883,1.17014
0.804688,0.0859375,-0.00269846,-0.00119284,1.21376
0.820312,0.0859375,-0.00250853,-0.00123403,1.25447
0.835938,0.0859375,-0.0023123,-0.00127227,1.29215
0.851562,0.0859375,-0.00211024,-0.00130744,1.32673
0.867188,0.0859375,-0.00190284,-0.00133943,1.3581
0.882812,0.0859375,-0.0016906,-0.00136814,1.38619
0.898438,0.0859375,-0.00147405,-0.00139348,1.41093
0.914062,0.0859375,-0.00125373,-0.00141536,1.43225
0.929688,0.0859375,-0.0010302,-0.0014337,1.45011
0.945312,0.0859375,-0.000804032,-0.00144846,1.46445
0.960938,0.0859375,-0.000575792,-0.00145957,1.47523
0.976562,0.0859375,-0.00034607,-0.00146699,1.48244
0.992188,0.0859375,0,0,1.48605
0.0078125,0.101562,0,0,-1.51113
0.0234375,0.101562,-0.000352129,0.00174244,-1.50746
0.0390625,0.101562,-0.000585867,0.0017336,-1.50012
0.0546875,0.101562,-0.000818089,0.00172038,-1.48915
0.0703125,0.101562,-0.0010482,0.00170284,-1.47456
0.0859375,0.101562,-0.0012756,0.00168101,-1.45639
0.101562,0.101562,-0.00149971,0.00165499,-1.4347
0.117188,0.101562,-0.00171998,0.00162486,-1.40953
0.132812,0.101562,-0.00193584,0.00159072,-1.38095
0.148438,0.101562,-0.00214676,0.00155268,-1.34903
0.164062,0.101562,-0.00235222,0.00151087,-1.31386
0.179688,0.101562,-0.00255173,0.00146541,-1.27553
0.195312,0.101562,-0.0027448,0.00141645,-1.23412
0.210938,0.101562,-0.00293098,0.00136414,-1.18975
0.226562,0.101562,-0.00310984,0.00130863,-1.14253
0.242188,0.101562,-0.00328096,0.00125009,-1.09257
0.257812,0.101562,-0.00344397,0.00118868,-1.04
0.273438,0.101562,-0.00359849,0.00112457,-0.984944
0.289062,0.101562,-0.00374419,0.00105794,-0.927544
0.304688,0.101562,-0.00388076,0.00098895,-0.867938
0.320312,0.101562,-0.0040079,0.000917789,-0.80627
0.335938,0.101562,-0.00412536,0.000844631,-0.742691
0.351562,0.101562,-0.00423289,0.000769651,-0.677353
0.367188,0.101562,-0.00433027,0.000693028,-0.610413
0.382812,0.101562,-0.00441731,0.000614937,-0.542032
0.398438,0.101562,-0.00449385,0.000535555,-0.472372
0.414062,0.101562,-0.00455972,0.000455056,-0.401599
0.429688,0.101562,-0.00461481,0.000373614,-0.329881
0.445312,0.101562,-0.00465901,0.000291402,-0.257386
0.460938,0.101562,-0.00469224,0.000208592,-0.184287
0.476562,0.101562,-0.00471443,0.000125355,-0.110754
0.492188,0.101562,-0.00472554,4.18617e-05,-0.0369607
0.507812,0.101562,-0.00472555,-4.17172e-05,0.0369194
0.523438,0.101562,-0.00471446,-0.000125212,0.110713
0.539062,0.101562,-0.0046923,-0.000208451,0.184246
0.554688,0.101562,-0.0046591,-0.000291265,0.257347
0.570312,0.101562,-0.00461492,-0.000373483,0.329843
0.585938,0.101562,-0.00455986,-0.000454931,0.401564
0.601562,0.101562,-0.004494,-0.000535437,0.472339
0.617188,0.101562,-0.00441749,-0.000614828,0.542001
0.632812,0.101562,-0.00433046,-0.000692929,0.610385
0.648438,0.101562,-0.00423309,-0.000769563,0.677328
0.664062,0.101562,-0.00412558,-0.000844554,0.742669
0.679688,0.101562,-0.00400813,-0.000917725,0.806252
0.695312,0.101562,-0.003881,-0.000988898,0.867924
0.710938,0.101562,-0.00374444,-0.0010579,0.927534
0.726562,0.101562,-0.00359875,-0.00112455,0.984937
0.742188,0.101562,-0.00344423,-0.00118867,1.03999
0.757812,0.101562,-0.00328123,-0.00125009,1.09257
0.773438,0.101562,-0.0031101,-0.00130865,1.14253
0.789062,0.101562,-0.00293124,-0.00136417,1.18976
0.804688,0.101562,-0.00274505,-0.0014165,1.23413
0.820312,0.101562,-0.00255197,-0.00146547,1.27554
0.835938,0.101562,-0.00235245,-0.00151094,1.31388
0.851562,0.101562,-0.00214697,-0.00155277,1.34906
0.867188,0.101562,-0.00193603,-0.00159082,1.38098
0.882812,0.101562,-0.00172016,-0.00162497,1.40956
0.898438,0.101562,-0.00149987,-0.00165511,1.43473
0.914062,0.101562,-0.00127573,-0.00168114,1.45643
0.929688,0.101562,-0.00104831,-0.00170297,1.4746
0.945312,0.101562,-0.000818179,-0.00172053,1.48919
0.960938,0.101562,-0.000585932,-0.00173374,1.50017
0.976562,0.101562,-0.000352168,-0.00174258,1.5075
0.992188,0.101562,0,0,1.51117
0.0078125,0.117188,0,0,-1.5406
0.0234375,0.117188,-0.000359294,0.00202248,-1.53685
0.0390625,0.117188,-0.000597782,0.0020122,-1.52937
0.0546875,0.117188,-0.00083471,0.00199683,-1.51817
0.0703125,0.117188,-0.00106947,0.00197642,-1.50329
0.0859375,0.117188,-0.00130144,0.00195105,-1.48475
0.101562,0.117188,-0.00153005,0.00192079,-1.46262
0.117188,0.117188,-0.0017547,0.00188575,-1.43694
0.132812,0.117188,-0.00197483,0.00184606,-1.40778
0.148438,0.117188,-0.00218989,0.00180184,-1.37522
0.164062,0.117188,-0.00239936,0.00175323,-1.33935
0.179688,0.117188,-0.00260272,0.0017004,-1.30024
0.195312,0.117188,-0.00279949,0.00164351,-1.25801
0.210938,0.117188,-0.00298921,0.00158273,-1.21276
0.226562,0.117188,-0.00317143,0.00151825,-1.1646
0.242188,0.117188,-0.00334573,0.00145025,-1.11365
0.257812,0.117188,-0.00351174,0.00137893,-1.06004
0.273438,0.117188,-0.00366908,0.0013045,-1.00391
0.289062,0.117188,-0.00381741,0.00122713,-0.945386
0.304688,0.117188,-0.00395641,0.00114706,-0.884616
0.320312,0.117188,-0.0040858,0.00106447,-0.821748
0.335938,0.117188,-0.00420532,0.000979571,-0.756935
0.351562,0.117188,-0.00431471,0.000892573,-0.690332
0.367188,0.117188,-0.00441377,0.000803679,-0.6221
0.382812,0.117188,-0.0045023,0.000713094,-0.552402
0.398438,0.117188,-0.00458013,0.00062102,-0.481403
0.414062,0.117188,-0.00464711,0.000527659,-0.409273
0.429688,0.117188,-0.00470312,0.000433213,-0.336181
0.445312,0.117188,-0.00474806,0.00033788,-0.2623
0.460938,0.117188,-0.00478184,0.000241858,-0.187804
0.476562,0.117188,-0.00480439,0.000145346,-0.112867
0.492188,0.117188,-0.00481569,4.85382e-05,-0.0376665
0.507812,0.117188,-0.0048157,-4.8368e-05,0.0376228
0.523438,0.117188,-0.00480443,-0.000145177,0.112824
0.539062,0.117188,-0.0047819,-0.000241693,0.187761
0.554688,0.117188,-0.00474815,-0.000337719,0.262259
0.570312,0.117188,-0.00470324,-0.000433058,0.336141
0.585938,0.117188,-0.00464725,-0.000527512,0.409235
0.601562,0.117188,-0.00458029,-0.000620881,0.481368
0.617188,0.117188,-0.00450248,-0.000712965,0.552369
0.632812,0.117188,-0.00441397,-0.000803562,0.62207
0.648438,0.117188,-0.00431493,-0.000892468,0.690306
